PERMNO,date,COMNAM,RET
10087,17-05-1991,BEAUTICONTROL COSMETICS INC,0.010989
10087,20-05-1991,BEAUTICONTROL COSMETICS INC,-0.032609
10087,21-05-1991,BEAUTICONTROL COSMETICS INC,0.050562
10087,22-05-1991,BEAUTICONTROL COSMETICS INC,0.005348
10087,23-05-1991,BEAUTICONTROL COSMETICS INC,-0.021277
10087,24-05-1991,BEAUTICONTROL COSMETICS INC,0.032609
10087,28-05-1991,BEAUTICONTROL COSMETICS INC,0.010526
10087,29-05-1991,BEAUTICONTROL COSMETICS INC,-0.020833
10087,30-05-1991,BEAUTICONTROL COSMETICS INC,0.021277
10087,31-05-1991,BEAUTICONTROL COSMETICS INC,0.020833
10087,3/6/1991,BEAUTICONTROL COSMETICS INC,-0.030612
10087,4/6/1991,BEAUTICONTROL COSMETICS INC,0.021053
10087,5/6/1991,BEAUTICONTROL COSMETICS INC,-0.010309
10087,6/6/1991,BEAUTICONTROL COSMETICS INC,0
10087,7/6/1991,BEAUTICONTROL COSMETICS INC,0
10087,10/6/1991,BEAUTICONTROL COSMETICS INC,-0.020833
10087,11/6/1991,BEAUTICONTROL COSMETICS INC,-0.031915
10087,12/6/1991,BEAUTICONTROL COSMETICS INC,-0.027473
10087,13-06-1991,BEAUTICONTROL COSMETICS INC,-0.00565
10087,14-06-1991,BEAUTICONTROL COSMETICS INC,0.011364
10087,17-06-1991,BEAUTICONTROL COSMETICS INC,0.033708
10087,18-06-1991,BEAUTICONTROL COSMETICS INC,0.032609
10087,19-06-1991,BEAUTICONTROL COSMETICS INC,-0.005263
10087,20-06-1991,BEAUTICONTROL COSMETICS INC,0.005291
10087,21-06-1991,BEAUTICONTROL COSMETICS INC,-0.010526
10087,24-06-1991,BEAUTICONTROL COSMETICS INC,0.002979
10087,25-06-1991,BEAUTICONTROL COSMETICS INC,0
10087,26-06-1991,BEAUTICONTROL COSMETICS INC,0.010638
10087,27-06-1991,BEAUTICONTROL COSMETICS INC,0
10087,28-06-1991,BEAUTICONTROL COSMETICS INC,0.010526
10087,1/7/1991,BEAUTICONTROL COSMETICS INC,0
10087,2/7/1991,BEAUTICONTROL COSMETICS INC,0.010417
10087,3/7/1991,BEAUTICONTROL COSMETICS INC,0.010309
10087,5/7/1991,BEAUTICONTROL COSMETICS INC,0
10087,8/7/1991,BEAUTICONTROL COSMETICS INC,0
10087,9/7/1991,BEAUTICONTROL COSMETICS INC,0.005102
10087,10/7/1991,BEAUTICONTROL COSMETICS INC,0.035533
10087,11/7/1991,BEAUTICONTROL COSMETICS INC,-0.014706
10087,12/7/1991,BEAUTICONTROL COSMETICS INC,0.00995
10087,15-07-1991,BEAUTICONTROL COSMETICS INC,0.064039
10087,16-07-1991,BEAUTICONTROL COSMETICS INC,0.046296
10087,17-07-1991,BEAUTICONTROL COSMETICS INC,0.00885
10087,18-07-1991,BEAUTICONTROL COSMETICS INC,-0.017544
10087,19-07-1991,BEAUTICONTROL COSMETICS INC,-0.026786
10087,22-07-1991,BEAUTICONTROL COSMETICS INC,-0.009174
10087,23-07-1991,BEAUTICONTROL COSMETICS INC,0
10087,24-07-1991,BEAUTICONTROL COSMETICS INC,-0.032407
10087,25-07-1991,BEAUTICONTROL COSMETICS INC,-0.023923
10087,26-07-1991,BEAUTICONTROL COSMETICS INC,0.009804
10087,29-07-1991,BEAUTICONTROL COSMETICS INC,-0.009709
10087,30-07-1991,BEAUTICONTROL COSMETICS INC,0.009804
10087,31-07-1991,BEAUTICONTROL COSMETICS INC,0
10087,1/8/1991,BEAUTICONTROL COSMETICS INC,0.07767
10087,2/8/1991,BEAUTICONTROL COSMETICS INC,-0.027027
10087,5/8/1991,BEAUTICONTROL COSMETICS INC,0.006944
10087,6/8/1991,BEAUTICONTROL COSMETICS INC,0.02069
10087,7/8/1991,BEAUTICONTROL COSMETICS INC,0.054054
10087,8/8/1991,BEAUTICONTROL COSMETICS INC,0.00641
10087,9/8/1991,BEAUTICONTROL COSMETICS INC,0.019108
10087,12/8/1991,BEAUTICONTROL COSMETICS INC,0.0125
10087,13-08-1991,BEAUTICONTROL COSMETICS INC,0
10087,14-08-1991,BEAUTICONTROL COSMETICS INC,0.012346
10087,15-08-1991,BEAUTICONTROL COSMETICS INC,0.012195
10087,16-08-1991,BEAUTICONTROL COSMETICS INC,0.018072
10087,19-08-1991,BEAUTICONTROL COSMETICS INC,-0.04142
10087,20-08-1991,BEAUTICONTROL COSMETICS INC,0
10087,21-08-1991,BEAUTICONTROL COSMETICS INC,0.012346
10087,22-08-1991,BEAUTICONTROL COSMETICS INC,0
10087,23-08-1991,BEAUTICONTROL COSMETICS INC,-0.02439
10087,26-08-1991,BEAUTICONTROL COSMETICS INC,0.0375
10087,27-08-1991,BEAUTICONTROL COSMETICS INC,-0.024096
10087,28-08-1991,BEAUTICONTROL COSMETICS INC,-0.012346
10087,29-08-1991,BEAUTICONTROL COSMETICS INC,0.0125
10087,30-08-1991,BEAUTICONTROL COSMETICS INC,-0.024691
10087,3/9/1991,BEAUTICONTROL COSMETICS INC,0.037975
10087,4/9/1991,BEAUTICONTROL COSMETICS INC,-0.04878
10087,5/9/1991,BEAUTICONTROL COSMETICS INC,0
10087,6/9/1991,BEAUTICONTROL COSMETICS INC,-0.025641
10087,9/9/1991,BEAUTICONTROL COSMETICS INC,-0.157895
10087,10/9/1991,BEAUTICONTROL COSMETICS INC,-0.015625
10087,11/9/1991,BEAUTICONTROL COSMETICS INC,-0.031746
10087,12/9/1991,BEAUTICONTROL COSMETICS INC,0
10087,13-09-1991,BEAUTICONTROL COSMETICS INC,0.04918
10087,16-09-1991,BEAUTICONTROL COSMETICS INC,0.09375
10087,17-09-1991,BEAUTICONTROL COSMETICS INC,-0.042857
10087,18-09-1991,BEAUTICONTROL COSMETICS INC,0.014925
10087,19-09-1991,BEAUTICONTROL COSMETICS INC,-0.044118
10087,20-09-1991,BEAUTICONTROL COSMETICS INC,0.046154
10087,23-09-1991,BEAUTICONTROL COSMETICS INC,-0.029412
10087,24-09-1991,BEAUTICONTROL COSMETICS INC,0.034545
10087,25-09-1991,BEAUTICONTROL COSMETICS INC,-0.014706
10087,26-09-1991,BEAUTICONTROL COSMETICS INC,0.029851
10087,27-09-1991,BEAUTICONTROL COSMETICS INC,-0.014493
10087,30-09-1991,BEAUTICONTROL COSMETICS INC,0.007353
10087,1/10/1991,BEAUTICONTROL COSMETICS INC,-0.036496
10087,2/10/1991,BEAUTICONTROL COSMETICS INC,0
10087,3/10/1991,BEAUTICONTROL COSMETICS INC,0
10087,4/10/1991,BEAUTICONTROL COSMETICS INC,-0.015152
10087,7/10/1991,BEAUTICONTROL COSMETICS INC,-0.046154
10087,8/10/1991,BEAUTICONTROL COSMETICS INC,-0.016129
10087,9/10/1991,BEAUTICONTROL COSMETICS INC,0
10087,10/10/1991,BEAUTICONTROL COSMETICS INC,-0.098361
10087,11/10/1991,BEAUTICONTROL COSMETICS INC,0.054545
10087,14-10-1991,BEAUTICONTROL COSMETICS INC,-0.017241
10087,15-10-1991,BEAUTICONTROL COSMETICS INC,0
10087,16-10-1991,BEAUTICONTROL COSMETICS INC,-0.017544
10087,17-10-1991,BEAUTICONTROL COSMETICS INC,0
10087,18-10-1991,BEAUTICONTROL COSMETICS INC,0
10087,21-10-1991,BEAUTICONTROL COSMETICS INC,-0.053571
10087,22-10-1991,BEAUTICONTROL COSMETICS INC,0.009434
10087,23-10-1991,BEAUTICONTROL COSMETICS INC,-0.028037
10087,24-10-1991,BEAUTICONTROL COSMETICS INC,0.057692
10087,25-10-1991,BEAUTICONTROL COSMETICS INC,-0.018182
10087,28-10-1991,BEAUTICONTROL COSMETICS INC,-0.018519
10087,29-10-1991,BEAUTICONTROL COSMETICS INC,-0.037736
10087,30-10-1991,BEAUTICONTROL COSMETICS INC,0.078431
10087,31-10-1991,BEAUTICONTROL COSMETICS INC,0.054545
10087,1/11/1991,BEAUTICONTROL COSMETICS INC,0
10087,4/11/1991,BEAUTICONTROL COSMETICS INC,-0.034483
10087,5/11/1991,BEAUTICONTROL COSMETICS INC,0.017857
10087,6/11/1991,BEAUTICONTROL COSMETICS INC,0
10087,7/11/1991,BEAUTICONTROL COSMETICS INC,0
10087,8/11/1991,BEAUTICONTROL COSMETICS INC,0
10087,11/11/1991,BEAUTICONTROL COSMETICS INC,-0.035088
10087,12/11/1991,BEAUTICONTROL COSMETICS INC,0.036364
10087,13-11-1991,BEAUTICONTROL COSMETICS INC,0
10087,14-11-1991,BEAUTICONTROL COSMETICS INC,0
10087,15-11-1991,BEAUTICONTROL COSMETICS INC,-0.052632
10087,18-11-1991,BEAUTICONTROL COSMETICS INC,0.018519
10087,19-11-1991,BEAUTICONTROL COSMETICS INC,-0.018182
10087,20-11-1991,BEAUTICONTROL COSMETICS INC,0.037037
10087,21-11-1991,BEAUTICONTROL COSMETICS INC,-0.017857
10087,22-11-1991,BEAUTICONTROL COSMETICS INC,0
10087,25-11-1991,BEAUTICONTROL COSMETICS INC,-0.018182
10087,26-11-1991,BEAUTICONTROL COSMETICS INC,-0.055556
10087,27-11-1991,BEAUTICONTROL COSMETICS INC,0.009804
10087,29-11-1991,BEAUTICONTROL COSMETICS INC,0.048544
10087,2/12/1991,BEAUTICONTROL COSMETICS INC,0
10087,3/12/1991,BEAUTICONTROL COSMETICS INC,0
10087,4/12/1991,BEAUTICONTROL COSMETICS INC,-0.018519
10087,5/12/1991,BEAUTICONTROL COSMETICS INC,0
10087,6/12/1991,BEAUTICONTROL COSMETICS INC,0.018868
10087,9/12/1991,BEAUTICONTROL COSMETICS INC,0
10087,10/12/1991,BEAUTICONTROL COSMETICS INC,0.018519
10087,11/12/1991,BEAUTICONTROL COSMETICS INC,0
10087,12/12/1991,BEAUTICONTROL COSMETICS INC,-0.054545
10087,13-12-1991,BEAUTICONTROL COSMETICS INC,-0.019231
10087,16-12-1991,BEAUTICONTROL COSMETICS INC,0.019608
10087,17-12-1991,BEAUTICONTROL COSMETICS INC,0.038462
10087,18-12-1991,BEAUTICONTROL COSMETICS INC,-0.018519
10087,19-12-1991,BEAUTICONTROL COSMETICS INC,0.056604
10087,20-12-1991,BEAUTICONTROL COSMETICS INC,-0.017857
10087,23-12-1991,BEAUTICONTROL COSMETICS INC,-0.054545
10087,24-12-1991,BEAUTICONTROL COSMETICS INC,0
10087,26-12-1991,BEAUTICONTROL COSMETICS INC,0
10087,27-12-1991,BEAUTICONTROL COSMETICS INC,0.019231
10087,30-12-1991,BEAUTICONTROL COSMETICS INC,0.09434
10087,31-12-1991,BEAUTICONTROL COSMETICS INC,-0.008621
10087,2/1/1992,BEAUTICONTROL COSMETICS INC,-0.043478
10087,3/1/1992,BEAUTICONTROL COSMETICS INC,0.090909
10087,6/1/1992,BEAUTICONTROL COSMETICS INC,0.016667
10087,7/1/1992,BEAUTICONTROL COSMETICS INC,-0.016393
10087,8/1/1992,BEAUTICONTROL COSMETICS INC,0
10087,9/1/1992,BEAUTICONTROL COSMETICS INC,0
10087,10/1/1992,BEAUTICONTROL COSMETICS INC,0.004667
10087,13-01-1992,BEAUTICONTROL COSMETICS INC,0.016667
10087,14-01-1992,BEAUTICONTROL COSMETICS INC,0.04918
10087,15-01-1992,BEAUTICONTROL COSMETICS INC,0.046875
10087,16-01-1992,BEAUTICONTROL COSMETICS INC,0
10087,17-01-1992,BEAUTICONTROL COSMETICS INC,-0.052239
10087,20-01-1992,BEAUTICONTROL COSMETICS INC,0.023622
10087,21-01-1992,BEAUTICONTROL COSMETICS INC,-0.046154
10087,22-01-1992,BEAUTICONTROL COSMETICS INC,0.048387
10087,23-01-1992,BEAUTICONTROL COSMETICS INC,0
10087,24-01-1992,BEAUTICONTROL COSMETICS INC,0.015385
10087,27-01-1992,BEAUTICONTROL COSMETICS INC,0.015152
10087,28-01-1992,BEAUTICONTROL COSMETICS INC,0
10087,29-01-1992,BEAUTICONTROL COSMETICS INC,0
10087,30-01-1992,BEAUTICONTROL COSMETICS INC,0.089552
10087,31-01-1992,BEAUTICONTROL COSMETICS INC,-0.013699
10087,3/2/1992,BEAUTICONTROL COSMETICS INC,0.027778
10087,4/2/1992,BEAUTICONTROL COSMETICS INC,0.040541
10087,5/2/1992,BEAUTICONTROL COSMETICS INC,0.012987
10087,6/2/1992,BEAUTICONTROL COSMETICS INC,0.025641
10087,7/2/1992,BEAUTICONTROL COSMETICS INC,0.0125
10087,10/2/1992,BEAUTICONTROL COSMETICS INC,-0.049383
10087,11/2/1992,BEAUTICONTROL COSMETICS INC,0.012987
10087,12/2/1992,BEAUTICONTROL COSMETICS INC,0
10087,13-02-1992,BEAUTICONTROL COSMETICS INC,0
10087,14-02-1992,BEAUTICONTROL COSMETICS INC,-0.038462
10087,18-02-1992,BEAUTICONTROL COSMETICS INC,-0.013333
10087,19-02-1992,BEAUTICONTROL COSMETICS INC,0.027027
10087,20-02-1992,BEAUTICONTROL COSMETICS INC,0
10087,21-02-1992,BEAUTICONTROL COSMETICS INC,-0.019737
10087,24-02-1992,BEAUTICONTROL COSMETICS INC,-0.006711
10087,25-02-1992,BEAUTICONTROL COSMETICS INC,-0.054054
10087,26-02-1992,BEAUTICONTROL COSMETICS INC,0
10087,27-02-1992,BEAUTICONTROL COSMETICS INC,0.085714
10087,28-02-1992,BEAUTICONTROL COSMETICS INC,-0.065789
10087,2/3/1992,BEAUTICONTROL COSMETICS INC,0.126761
10087,3/3/1992,BEAUTICONTROL COSMETICS INC,0.0625
10087,4/3/1992,BEAUTICONTROL COSMETICS INC,0.005882
10087,5/3/1992,BEAUTICONTROL COSMETICS INC,-0.05848
10087,6/3/1992,BEAUTICONTROL COSMETICS INC,-0.006211
10087,9/3/1992,BEAUTICONTROL COSMETICS INC,0
10087,10/3/1992,BEAUTICONTROL COSMETICS INC,0.0125
10087,11/3/1992,BEAUTICONTROL COSMETICS INC,-0.061728
10087,12/3/1992,BEAUTICONTROL COSMETICS INC,0
10087,13-03-1992,BEAUTICONTROL COSMETICS INC,-0.026316
10087,16-03-1992,BEAUTICONTROL COSMETICS INC,0.040541
10087,17-03-1992,BEAUTICONTROL COSMETICS INC,0
10087,18-03-1992,BEAUTICONTROL COSMETICS INC,0.025974
10087,19-03-1992,BEAUTICONTROL COSMETICS INC,-0.012658
10087,20-03-1992,BEAUTICONTROL COSMETICS INC,0.00641
10087,23-03-1992,BEAUTICONTROL COSMETICS INC,-0.006369
10087,24-03-1992,BEAUTICONTROL COSMETICS INC,0.025641
10087,25-03-1992,BEAUTICONTROL COSMETICS INC,-0.025
10087,26-03-1992,BEAUTICONTROL COSMETICS INC,0.00359
10087,27-03-1992,BEAUTICONTROL COSMETICS INC,0.012821
10087,30-03-1992,BEAUTICONTROL COSMETICS INC,-0.025316
10087,31-03-1992,BEAUTICONTROL COSMETICS INC,0.012987
10087,1/4/1992,BEAUTICONTROL COSMETICS INC,-0.025641
10087,2/4/1992,BEAUTICONTROL COSMETICS INC,-0.013158
10087,3/4/1992,BEAUTICONTROL COSMETICS INC,-0.04
10087,6/4/1992,BEAUTICONTROL COSMETICS INC,-0.041667
10087,7/4/1992,BEAUTICONTROL COSMETICS INC,0.014493
10087,8/4/1992,BEAUTICONTROL COSMETICS INC,-0.071429
10087,9/4/1992,BEAUTICONTROL COSMETICS INC,0.007692
10087,10/4/1992,BEAUTICONTROL COSMETICS INC,0
10087,13-04-1992,BEAUTICONTROL COSMETICS INC,0.083969
10087,14-04-1992,BEAUTICONTROL COSMETICS INC,0.014085
10087,15-04-1992,BEAUTICONTROL COSMETICS INC,0
10087,16-04-1992,BEAUTICONTROL COSMETICS INC,0
10087,20-04-1992,BEAUTICONTROL COSMETICS INC,-0.013889
10087,21-04-1992,BEAUTICONTROL COSMETICS INC,0.014085
10087,22-04-1992,BEAUTICONTROL COSMETICS INC,0
10087,23-04-1992,BEAUTICONTROL COSMETICS INC,-0.027778
10087,24-04-1992,BEAUTICONTROL COSMETICS INC,0
10087,27-04-1992,BEAUTICONTROL COSMETICS INC,0.057143
10087,28-04-1992,BEAUTICONTROL COSMETICS INC,-0.02027
10087,29-04-1992,BEAUTICONTROL COSMETICS INC,0.02069
10087,30-04-1992,BEAUTICONTROL COSMETICS INC,-0.033784
10087,1/5/1992,BEAUTICONTROL COSMETICS INC,0.048951
10087,4/5/1992,BEAUTICONTROL COSMETICS INC,0.013333
10087,5/5/1992,BEAUTICONTROL COSMETICS INC,0.013158
10087,6/5/1992,BEAUTICONTROL COSMETICS INC,-0.019481
10087,7/5/1992,BEAUTICONTROL COSMETICS INC,0
10087,8/5/1992,BEAUTICONTROL COSMETICS INC,0.019868
10087,11/5/1992,BEAUTICONTROL COSMETICS INC,-0.038961
10087,12/5/1992,BEAUTICONTROL COSMETICS INC,0
10087,13-05-1992,BEAUTICONTROL COSMETICS INC,-0.013514
10087,14-05-1992,BEAUTICONTROL COSMETICS INC,0
10087,15-05-1992,BEAUTICONTROL COSMETICS INC,0.013699
10087,18-05-1992,BEAUTICONTROL COSMETICS INC,0
10087,19-05-1992,BEAUTICONTROL COSMETICS INC,0
10087,20-05-1992,BEAUTICONTROL COSMETICS INC,-0.013514
10087,21-05-1992,BEAUTICONTROL COSMETICS INC,0.013699
10087,22-05-1992,BEAUTICONTROL COSMETICS INC,-0.006757
10087,26-05-1992,BEAUTICONTROL COSMETICS INC,-0.020408
10087,27-05-1992,BEAUTICONTROL COSMETICS INC,-0.020833
10087,28-05-1992,BEAUTICONTROL COSMETICS INC,0.007092
10087,29-05-1992,BEAUTICONTROL COSMETICS INC,0
10087,1/6/1992,BEAUTICONTROL COSMETICS INC,-0.014085
10087,2/6/1992,BEAUTICONTROL COSMETICS INC,0.014286
10087,3/6/1992,BEAUTICONTROL COSMETICS INC,-0.161972
10087,4/6/1992,BEAUTICONTROL COSMETICS INC,-0.042017
10087,5/6/1992,BEAUTICONTROL COSMETICS INC,0.017544
10087,8/6/1992,BEAUTICONTROL COSMETICS INC,-0.008621
10087,9/6/1992,BEAUTICONTROL COSMETICS INC,0.017391
10087,10/6/1992,BEAUTICONTROL COSMETICS INC,0.008547
10087,11/6/1992,BEAUTICONTROL COSMETICS INC,-0.033898
10087,12/6/1992,BEAUTICONTROL COSMETICS INC,-0.008772
10087,15-06-1992,BEAUTICONTROL COSMETICS INC,0.00885
10087,16-06-1992,BEAUTICONTROL COSMETICS INC,0.052632
10087,17-06-1992,BEAUTICONTROL COSMETICS INC,-0.2
10087,18-06-1992,BEAUTICONTROL COSMETICS INC,0.0625
10087,19-06-1992,BEAUTICONTROL COSMETICS INC,0.078431
10087,22-06-1992,BEAUTICONTROL COSMETICS INC,-0.036364
10087,23-06-1992,BEAUTICONTROL COSMETICS INC,0.018868
10087,24-06-1992,BEAUTICONTROL COSMETICS INC,0.055556
10087,25-06-1992,BEAUTICONTROL COSMETICS INC,0.004912
10087,26-06-1992,BEAUTICONTROL COSMETICS INC,-0.052632
10087,29-06-1992,BEAUTICONTROL COSMETICS INC,0.037037
10087,30-06-1992,BEAUTICONTROL COSMETICS INC,0
10087,1/7/1992,BEAUTICONTROL COSMETICS INC,-0.035714
10087,2/7/1992,BEAUTICONTROL COSMETICS INC,0
10087,6/7/1992,BEAUTICONTROL COSMETICS INC,-0.018519
10087,7/7/1992,BEAUTICONTROL COSMETICS INC,-0.018868
10087,8/7/1992,BEAUTICONTROL COSMETICS INC,-0.057692
10087,9/7/1992,BEAUTICONTROL COSMETICS INC,0.081633
10087,10/7/1992,BEAUTICONTROL COSMETICS INC,-0.018868
10087,13-07-1992,BEAUTICONTROL COSMETICS INC,-0.038462
10087,14-07-1992,BEAUTICONTROL COSMETICS INC,0
10087,15-07-1992,BEAUTICONTROL COSMETICS INC,-0.02
10087,16-07-1992,BEAUTICONTROL COSMETICS INC,0
10087,17-07-1992,BEAUTICONTROL COSMETICS INC,-0.020408
10087,20-07-1992,BEAUTICONTROL COSMETICS INC,0.0625
10087,21-07-1992,BEAUTICONTROL COSMETICS INC,0.019608
10087,22-07-1992,BEAUTICONTROL COSMETICS INC,-0.038462
10087,23-07-1992,BEAUTICONTROL COSMETICS INC,0.04
10087,24-07-1992,BEAUTICONTROL COSMETICS INC,0
10087,27-07-1992,BEAUTICONTROL COSMETICS INC,0
10087,28-07-1992,BEAUTICONTROL COSMETICS INC,0
10087,29-07-1992,BEAUTICONTROL COSMETICS INC,0
10087,30-07-1992,BEAUTICONTROL COSMETICS INC,0.057692
10087,31-07-1992,BEAUTICONTROL COSMETICS INC,-0.036364
10087,3/8/1992,BEAUTICONTROL COSMETICS INC,0
10087,4/8/1992,BEAUTICONTROL COSMETICS INC,0
10087,5/8/1992,BEAUTICONTROL COSMETICS INC,-0.056604
10087,6/8/1992,BEAUTICONTROL COSMETICS INC,-0.07
10087,7/8/1992,BEAUTICONTROL COSMETICS INC,-0.064516
10087,10/8/1992,BEAUTICONTROL COSMETICS INC,-0.057471
10087,11/8/1992,BEAUTICONTROL COSMETICS INC,0.04878
10087,12/8/1992,BEAUTICONTROL COSMETICS INC,0.069767
10087,13-08-1992,BEAUTICONTROL COSMETICS INC,0
10087,14-08-1992,BEAUTICONTROL COSMETICS INC,0.043478
10087,17-08-1992,BEAUTICONTROL COSMETICS INC,-0.020833
10087,18-08-1992,BEAUTICONTROL COSMETICS INC,-0.042553
10087,19-08-1992,BEAUTICONTROL COSMETICS INC,0.022222
10087,20-08-1992,BEAUTICONTROL COSMETICS INC,0.043478
10087,21-08-1992,BEAUTICONTROL COSMETICS INC,-0.0625
10087,24-08-1992,BEAUTICONTROL COSMETICS INC,-0.022222
10087,25-08-1992,BEAUTICONTROL COSMETICS INC,0.045455
10087,26-08-1992,BEAUTICONTROL COSMETICS INC,-0.01087
10087,27-08-1992,BEAUTICONTROL COSMETICS INC,0.032967
10087,28-08-1992,BEAUTICONTROL COSMETICS INC,-0.06383
10087,31-08-1992,BEAUTICONTROL COSMETICS INC,-0.022727
10087,1/9/1992,BEAUTICONTROL COSMETICS INC,0.069767
10087,2/9/1992,BEAUTICONTROL COSMETICS INC,-0.021739
10087,3/9/1992,BEAUTICONTROL COSMETICS INC,0.044444
10087,4/9/1992,BEAUTICONTROL COSMETICS INC,-0.06383
10087,8/9/1992,BEAUTICONTROL COSMETICS INC,0
10087,9/9/1992,BEAUTICONTROL COSMETICS INC,0.022727
10087,10/9/1992,BEAUTICONTROL COSMETICS INC,-0.022222
10087,11/9/1992,BEAUTICONTROL COSMETICS INC,0
10087,14-09-1992,BEAUTICONTROL COSMETICS INC,-0.022727
10087,15-09-1992,BEAUTICONTROL COSMETICS INC,0.023256
10087,16-09-1992,BEAUTICONTROL COSMETICS INC,-0.034091
10087,17-09-1992,BEAUTICONTROL COSMETICS INC,0
10087,18-09-1992,BEAUTICONTROL COSMETICS INC,-0.011765
10087,21-09-1992,BEAUTICONTROL COSMETICS INC,-0.02381
10087,22-09-1992,BEAUTICONTROL COSMETICS INC,0.04878
10087,23-09-1992,BEAUTICONTROL COSMETICS INC,-0.046512
10087,24-09-1992,BEAUTICONTROL COSMETICS INC,0.02439
10087,25-09-1992,BEAUTICONTROL COSMETICS INC,0.054286
10087,28-09-1992,BEAUTICONTROL COSMETICS INC,-0.011364
10087,29-09-1992,BEAUTICONTROL COSMETICS INC,-0.057471
10087,30-09-1992,BEAUTICONTROL COSMETICS INC,0.073171
10087,1/10/1992,BEAUTICONTROL COSMETICS INC,0
10087,2/10/1992,BEAUTICONTROL COSMETICS INC,-0.045455
10087,5/10/1992,BEAUTICONTROL COSMETICS INC,-0.095238
10087,6/10/1992,BEAUTICONTROL COSMETICS INC,-0.026316
10087,7/10/1992,BEAUTICONTROL COSMETICS INC,0.081081
10087,8/10/1992,BEAUTICONTROL COSMETICS INC,0
10087,9/10/1992,BEAUTICONTROL COSMETICS INC,-0.05
10087,12/10/1992,BEAUTICONTROL COSMETICS INC,0.078947
10087,13-10-1992,BEAUTICONTROL COSMETICS INC,-0.04878
10087,14-10-1992,BEAUTICONTROL COSMETICS INC,0
10087,15-10-1992,BEAUTICONTROL COSMETICS INC,-0.025641
10087,16-10-1992,BEAUTICONTROL COSMETICS INC,0
10087,19-10-1992,BEAUTICONTROL COSMETICS INC,0.078947
10087,20-10-1992,BEAUTICONTROL COSMETICS INC,-0.073171
10087,21-10-1992,BEAUTICONTROL COSMETICS INC,0.039474
10087,22-10-1992,BEAUTICONTROL COSMETICS INC,0.037975
10087,23-10-1992,BEAUTICONTROL COSMETICS INC,-0.02439
10087,26-10-1992,BEAUTICONTROL COSMETICS INC,-0.05
10087,27-10-1992,BEAUTICONTROL COSMETICS INC,0.078947
10087,28-10-1992,BEAUTICONTROL COSMETICS INC,0
10087,29-10-1992,BEAUTICONTROL COSMETICS INC,0
10087,30-10-1992,BEAUTICONTROL COSMETICS INC,-0.02439
10087,2/11/1992,BEAUTICONTROL COSMETICS INC,0.1
10087,3/11/1992,BEAUTICONTROL COSMETICS INC,0
10087,4/11/1992,BEAUTICONTROL COSMETICS INC,-0.011364
10087,5/11/1992,BEAUTICONTROL COSMETICS INC,-0.022989
10087,6/11/1992,BEAUTICONTROL COSMETICS INC,0.035294
10087,9/11/1992,BEAUTICONTROL COSMETICS INC,-0.045455
10087,10/11/1992,BEAUTICONTROL COSMETICS INC,0.02381
10087,11/11/1992,BEAUTICONTROL COSMETICS INC,0.011628
10087,12/11/1992,BEAUTICONTROL COSMETICS INC,0.011494
10087,13-11-1992,BEAUTICONTROL COSMETICS INC,-0.011364
10087,16-11-1992,BEAUTICONTROL COSMETICS INC,-0.022989
10087,17-11-1992,BEAUTICONTROL COSMETICS INC,-0.011765
10087,18-11-1992,BEAUTICONTROL COSMETICS INC,0
10087,19-11-1992,BEAUTICONTROL COSMETICS INC,0
10087,20-11-1992,BEAUTICONTROL COSMETICS INC,0.02381
10087,23-11-1992,BEAUTICONTROL COSMETICS INC,0.011628
10087,24-11-1992,BEAUTICONTROL COSMETICS INC,-0.011494
10087,25-11-1992,BEAUTICONTROL COSMETICS INC,-0.011628
10087,27-11-1992,BEAUTICONTROL COSMETICS INC,-0.011765
10087,30-11-1992,BEAUTICONTROL COSMETICS INC,0.02381
10087,1/12/1992,BEAUTICONTROL COSMETICS INC,0.046512
10087,2/12/1992,BEAUTICONTROL COSMETICS INC,0.044444
10087,3/12/1992,BEAUTICONTROL COSMETICS INC,0
10087,4/12/1992,BEAUTICONTROL COSMETICS INC,0.042553
10087,7/12/1992,BEAUTICONTROL COSMETICS INC,-0.020408
10087,8/12/1992,BEAUTICONTROL COSMETICS INC,0
10087,9/12/1992,BEAUTICONTROL COSMETICS INC,-0.0625
10087,10/12/1992,BEAUTICONTROL COSMETICS INC,0.022222
10087,11/12/1992,BEAUTICONTROL COSMETICS INC,-0.021739
10087,14-12-1992,BEAUTICONTROL COSMETICS INC,0.044444
10087,15-12-1992,BEAUTICONTROL COSMETICS INC,0
10087,16-12-1992,BEAUTICONTROL COSMETICS INC,-0.021277
10087,17-12-1992,BEAUTICONTROL COSMETICS INC,0.021739
10087,18-12-1992,BEAUTICONTROL COSMETICS INC,-0.06383
10087,21-12-1992,BEAUTICONTROL COSMETICS INC,0.068182
10087,22-12-1992,BEAUTICONTROL COSMETICS INC,-0.106383
10087,23-12-1992,BEAUTICONTROL COSMETICS INC,0.02381
10087,24-12-1992,BEAUTICONTROL COSMETICS INC,0.069767
10087,28-12-1992,BEAUTICONTROL COSMETICS INC,-0.021739
10087,29-12-1992,BEAUTICONTROL COSMETICS INC,0.022222
10087,30-12-1992,BEAUTICONTROL COSMETICS INC,-0.043478
10087,31-12-1992,BEAUTICONTROL COSMETICS INC,-0.022727
10087,4/1/1993,BEAUTICONTROL COSMETICS INC,0
10087,5/1/1993,BEAUTICONTROL COSMETICS INC,0
